ቀለል፡አለ	v+i	came to be rather feather-weighted
ተቃለለ	v+i	was solved
ቀለመ	v+i	was touched up, daubed
ቀለም፡ነከረ	v+i	colored, painted
ተቀለሰ	v+i	got built hurriedly
ተቀለበ	v+i	became chubby, was provided foods (meals), catered
ተቀለበ	v+i	got seized by hand (something thrown)
ተቀለበሰ	v+i	got deflected, diverted
ቀላለደ	v+i	became witty, playful
ቀለጠ	v+i	became liquidified
ቅልጥ፡አለ	v+i	got nowhere to be seen, became out of sight, became rather liquidified,
ተቀለጠመ	v+i	got fractured (part of the leg)
ቀለጠፈ	v+i	provided efficient service
ቀልጠፍ፡አለ	v+i	became rather efficient
ቀላ	v+i	became red, reddened
ተቀላ	v+i	played ball
ተቀላቀለ	v+i	merged, became ally, associated
ተቀመለ	v+i	became infested with flea
ተቀመመ	v+i	got flavored
ተቀመሰ	v+i	got savoured, tried
ተቀማ	v+i	was dispossessed compulsively
ተቃማ	v+i	was dispossessed compulsively from one another
ተቀሰረ	v+i	got raised, stuck up
ተቀሠፈ	v+i	got penalized, castigated
ቀረ	v+i	is no more, was missing
ቀረረ	v+i	filtered, purified (the visible impurities, for example, butter)
ተቀረቀረ	v+i	was shut, got locked, was fastened
ቀረቀበ	v+i	bound, strapped
ተቀረቀበ	v+i	got bound, strapped
ቀረበ	v+i	got closer, showed up
ተቃረበ	v+i	got closer and closer
ቀረና	v+i	reeked
ተቀረደደ	v+i	was torn apart, became tattered (cloth)
ተቀረጠ	v+i	got paid (tariff)
ተቀረጠፈ	v+i	got baged, hooked, pounded
ተቀረጣጠፈ	v+i	got hashed, diced
ተቀረፈ	v+i	got peeled, got rid the crust
ተቀራረፈ	v+i	skinned off, chipped off
ተቀሰመ	v+i	got sucked, tapped from (for instance bee from a flower)
ቀሰሰ	v+i	took vow as a minister of the church
ተቀሰቀሰ	v+i	ceased to be asleep, aroused
ተንቀሳቀሰ	v+i	actuated, drove, activated
ተቀሰተ	v+i	got bent, curled
ተቀቀለ	v+i	got coddled, stewed
ተቀበረ	v+i	got entombed
ተቀበተተ	v+i	became forward, errant
ቀበጠ	v+i	ill-behaved, wicked
አቀበጠ	v+i	caused to becomeill-behaved, wicked
ቀባባ	v+i	beautified (perhaps, through coloring), adorned
ተቀባ	v+i	got crowned, ordained (spiritual), well-oiled
ተቃባ	v+i	well-greased one another
ተቀተረ	v+i	stuck up, cocked up, stood on end
ተቀነሰ	v+i	got diminished, deducted
ቀነበረ	v+i	hard-covered, fried, toasted
ተቀነባበረ	v+i	got systematized, regulated, arranged
ተቀነጠበ	v+i	got shortened, was cut short
ተቀናጣ	v+i	appeared liberated to do things as one wished
ቀነጨረ	v+i	became dwarfish, undersized (physical defect)
ተቀነፈ	v+i	got placed (usually written words numbers, etc.) in braces
ቀና	v+i	became uncurled
ቀና፡አለ	v+i	became unbending, unfrizzled
ቀና፡አለ	v+i	became unbending, unfrizzled
ተቀና	v+i	marketed, traded
ተቃና	v+i	became uncurled, got accomplished
ተቀናና	v+i	became covetous against one another
ቀና	v+i	became green-eyed monster
ተቀናና	v+i	became green-eyed monster against one another
ቀዘቀዘ	v+i	became air-conditioned, became frosted, became dormant (for trade transactions)
ተቀዛቀዘ	v+i	became rather frosty, got pinched
ቀዘዘ	v+i	became sad, depressed
ቅዝዝ፡አለ	v+i	appeared unhappy, depressed, troubled, dejected
ተቀዘፈ	v+i	got plyed the oar
ተቀየሠ	v+i	designed, measured the ground plan,
ተቀየረ	v+i	was changed, replaced
ተቀየደ	v+i	walked with difficulty, limped
ተቀየጠ	v+i	got stirred, blended, become half-and half
ተቀደሰ	v+i	got hallowed, was made holy, became excellent
ተቀደደ	v+i	got ripped, told complete fabrication
ተቀዳደደ	v+i	became tattered
ተቀዳ	v+i	was dragged (liquid, blood, from a tube), got duplicated
ተቀጠለ	v+i	got connected, hooked, chained
ተቀጣጣለ	v+i	got hooked, connected to one another, was ignited (fire)
ተቀጠረ	v+i	got a job, was told a specified place and time to be met
ተቀጣጠረ	v+i	agreed to be present at a specified time and place
ቀጠነ	v+i	got skinny (bony)
ቀጠፈ	v+i	presented a completely fabricated story
ተቀጠፈ	v+i	got deceived, got peeled, skinned off
ተቀጣ	v+i	got penalized, castigated
ቀፈረረ	v+i	disheveled
ቅፍርር፡አለ	v+i	gotdisarranged, uncombed
ተቀፈረረ	v+i	had uncombed hair
ተቀፈቀፈ	v+i	was bred, incubated
ተቀፈደደ	v+i	got shackled, hand-cuffed
ተንቀፈደደ	v+i	was put behind bars, was held forcefully and firmly
ተቀፈፈ	v+i	got rubbed down smoothen
ቁቅ፡አደረገ	v+i	released air (from the bowels) through the anus
ቁጢጥ፡አለ	v+i	huddled, laid lowwith the limbsclose to the body
ቁጭ፡አለ	v+i	rested on the buttocks or haunches
ቃል፡ሰጠ	v+i	testified, gave attestation, oath,
ቃሉ፡ተዘጋ	v+i	became inarticulate(as a result of some kind of disorder in the vocal cord)
ተቃረመ	v+i	got harvested, reaped
ተቃኘ	v+i	made the music melodious, got inspected, was given an eye on
ቅልሽስሽ፡አለ	v+i	felt like vomitting (due to sickness)
ቅልብጭ፡አለ	v+i	became manageable, tractable, wieldy
ቅር፡አለ	v+i	got dissatisfied
ቅስሙ፡ተሰበረ	v+i	lost one's vigor, gut and hopes
ተቆላ	v+i	got cooked, stewed
ቆመ	v+i	stationed
ቆም፡አለ	v+i	stopped for a while
ተቃወመ	v+i	refused, defied
ቆመጠ	v+i	laid off, decapitated
ቁምጥ፡አለ	v+i	tumbled, impaired
ቆሸሸ	v+i	became filthy, unclean
ቆብ፡ጫነ	v+i	ordained as someone who declared 'enough' to the mundane life
ቆብ፡ጣለ	v+i	withdrawal from one's monastic life
ቆነጀ	v+i	turned handsome
ቆየ	v+i	stayed long, haven't come yet
አቆየ	v+i	reserved, withheld, suspended, made someone lag
ቆጠቆጠ	v+i	stinged, caused sharp itching sensation
ተቆፈረ	v+i	was excavated, shoveled
አስቆፈረ	v+i	made someone shovel the earth
ቈለቈለ	v+i	moved to a lower position
አቈለቈለ	v+i	moved, walked toward a lower position
ተቈለፈ	v+i	got closed, was zipped
ተቋለፈ	v+i	gotten sealed, unopened
ቈረመደ	v+i	got worsened, deteriorated
ተቈራመደ	v+i	went from bad to worse, declined, crumbled
ተቆረሰ	v+i	was cut, divided into parts (usually, for edible things)
ተቆራረሰ	v+i	got apportioned, shared out, splitted in to parts
ቈርቈዘ	v+i	got debilitated, frail
ቈረበ	v+i	partook the symbolic Lord's Supper (at the church), became unworldly, denounced the worldly life
ቍርጥ፡ቍርጥ፡አለ	v+i	panted, lost one's air (wind), got weary
ተቋረጠ	v+i	paused, stopped
ተቈራ	v+i	lacerated, scarified
ቈሰለ	v+i	was injured
ቈሰቈሰ	v+i	aerified the flame so that it burned well
ተቈሰቈሰ	v+i	got aerified (the flame)
ቈነሰ	v+i	reeked, smelled extremely bad
ተቈነነ	v+i	got apportioned, became cavalier
ተቈነደደ	v+i	got hit, smacked
ቈነጐለ	v+i	blossomed
ተቈነጠጠ	v+i	got nipped, got penalized
ቁጥር፡አለ	v+i	clustered
ተቈጠረ	v+i	got enumerated
ተቆጣጠረ	v+i	controlled, ran, got interlaced
ቈጨ	v+i	deplored, bemoaned, felt sorry or dissatisfied about
ተቈጨ	v+i	had grieved, had a contrition
ቍልጭ፡አለ	v+i	was awake, became attentive, open-eyed
ቋመጠ	v+i	was tempted, enticed, became zealous about something
ቋ፡አለ	v+i	clattered, made sound (usually, abruptly)
ተበላቀጠ	v+i	sat legs widely open
በለዘ	v+i	stained, discolored
ብልዝ፡አለ	v+i	was stained, discolored
በለገ	v+i	became like the weather of the autumn
ተበለጠ	v+i	got excelled, tricked
ተበላለጠ	v+i	showing differences in skills of one another
ተብለጠለጠ	v+i	became shrewd, attempted to beguile another
አበለጠ	v+i	chose one among others, favored
በለጠገ	v+i	came to be affluent
ተብለጨለጨ	v+i	gleamed, shone
ተበላ	v+i	got eaten, became wornout
ተብላላ	v+i	was absorbed, assimilated, got grasped a notion
ተባላ	v+i	degraded one another, poured scorn against one another
በረረ	v+i	took off (a plane), hurried
ተባረረ	v+i	got hunted, was ran after
በረቀ	v+i	was hit (by lightning)
ተብረቀረቀ	v+i	got sparkled, gleamed
አብረቀረቀ	v+i	dazzled, shone
በረቀሰ	v+i	driven in (something soft and weak) by might, deflowered (one's virginity)
ተበረቃቀሰ	v+i	was driven in by force, deflowered one's virginity
ተበረበረ	v+i	got looked for, was explored, investigated, was looked through
በረታ	v+i	recovered, gained strength
በረከተ	v+i	came to be profuse, more than enough
ተበራከተ	v+i	came to be ample
ተበረዘ	v+i	combined with water, diluted by water
ተባረደ	v+i	was made cool
ተበረጋገደ	v+i	was widely opened
በራ	v+i	got beamed, brigtened, became radiant
ተብራራ	v+i	got explained, elucidated
በሰለ	v+i	became fit to be eaten, got fully grown
በሰበሰ	v+i	decayed
ተበሳበሰ	v+i	gotten filthy, became irritant
ተበሳ	v+i	was made a hole
ተበሳሳ	v+i	gotten bored at several positionsgot annoyed, irritated
በሸቀ	v+i	got mouldy,
በሸቀጠ	v+i	acted annoyingly
ተበሻቀጠ	v+i	became irritanat, annoying
በቀለ	v+i	produced, germinated
በቀተ	v+i	went to asylum, was banished
በቃ	v+i	became adequate, became fit to something
ተባቃ	v+i	was able to be apportioned to every one
በታተነ	v+i	strewn, speckled
ተበታተነ	v+i	got spread over many areas, got strewn
በነነ	v+i	got spread dust in the air
ተበከለ	v+i	tainted, became unhygienic
ተበካከለ	v+i	tainted and became unhygienic (to one another)
በከተ	v+i	came to be soiled, sullied for it had become lifeless
ብክት፡አለ	v+i	got unclean, fouled
ተበዘበዘ	v+i	got subjugated, oppressed
በዛ	v+i	increased, reproduced
ተባዛ	v+i	got reproduced
ተበደለ	v+i	gotten harmed
በድን፡ሆነ	v+i	came to be lifeless, unconscious
ተበጀ	v+i	got fixed, restored
ተበጃጀ	v+i	got fixed, restored
በገነ	v+i	infuriated, fumed
በጐ፡ሆነ	v+i	recovered (from illness)
ብጥስ፡አለ	v+i	got broken, ripped
ተበጠሰ	v+i	got broken, ripped
ተበጣጠሰ	v+i	got broken, ripped into pieces, became conceited
ተበጠበጠ	v+i	got blended, combined, got troubled
ተበጣበጠ	v+i	squabbled, argued against each other
ተበጣ	v+i	got slit opened
አስበጣ	v+i	got somebody slit opened
ቡልቅ፡አለ	v+i	winded, wheezed
ቡን፡አለ	v+i	puffed, was carried on the breeze
ቧገተ	v+i	pleaded blatantly
ተቧጠጠ	v+i	got scrabbled
ተቧጨረ	v+i	got scratched, scraped
ተቦጫጨረ	v+i	got scraped all over
ቡግ፡አለ	v+i	infuriated, enraged
ቡጭ፡ቡጭ፡አለ	v+i	splashed within (usually in a container), sloshed
ቡፍ፡አለ	v+i	got puffed up, inflated
ቢል፡ቢል፡አለ	v+i	driven struck
ብልግ፡አለ	v+i	became bad-mannered, vulgar
ተባረከ	v+i	hallowed, became sacred (holy)
ባሰ	v+i	exacerbated, intensified
ተባባሰ	v+i	gotten from the frying pan to the fire, became intensified
ባባ	v+i	became fretful, uneasy (about somebody's well-being)
ባተ	v+i	commenced, happened to be the first day of the month
ባተሌ፡ሆነ	v+i	involved in full activity, and, hence, had short of time
ባነነ	v+i	got up, aroused abruptly
ባከነ	v+i	became uneconomical, wornout, became hectic
ባዘቀ	v+i	toiled unproductively, looked for in futilty
ብልጭ፡አለ	v+i	gleamed, sparkled, shone
ብቅ፡አለ	v+i	split opened, rip opened
አንበለበለ	v+i	enflamed, flickered, read confidently
ተንበረከከ	v+i	went down on one's knees
ተንበሸበሸ	v+i	became plentiful
ተንቦለቦለ	v+i	rushed forward, streamed, became wide and extra large (for clothes)
ተንቦረቀቀ	v+i	rushed forward, became wide and extra large (for clothes)
ተንቦራቀቀ	v+i	rushed forward, became wide and extra large (for clothes)
ተንቦጨቦጨ	v+i	spilled, splattered
ተንተረከከ	v+i	burned well, radiantly
ተንተከተከ	v+i	cooked, boiled
ተንቶሰቶሰ	v+i	meandered (without any purpose)
ተንቻቻ	v+i	created uproar, tumulut
ተንከላወሰ	v+i	fooled around, larked about, wasted time
ተንከረፈፈ	v+i	came to be scruffy
ክርፍፍ፡አለ	v+i	turned rather grungy, scruffy
ተንከባለለ	v+i	spinned
ክብልል፡አለ	v+i	spinned over and over
ተንከተከተ	v+i	giggled, chuckled
ተንከፈረረ	v+i	came to be messy, rumpled
ተንኳፈፈ	v+i	went up, fermented (something pasty)
ተንዘረጠጠ	v+i	became fat
ተንዘረፈጠ	v+i	occupied the entire seat while sitting, collapsed, slumped
ተንዘረፈፈ	v+i	drooped, fell woobly, had loose-fitting, wore something extra large
ተንዘፈዘፈ	v+i	quivered, trembled
ተንዛዛ	v+i	became long and tedious unnecessarily
ተንደላቀቀ	v+i	enjoy life abundantly
ተንዠረገገ	v+i	weighted down (for instance, clothes on a hanger)
ተንደረበበ	v+i	piled up to the brim, became magnanimous
ተንደረከከ	v+i	weighted down (as fruits from a tree)
ተንደቀደቀ	v+i	created sound as one poured down a drink through the throat
አንደቀደቀ	v+i	drink hurriedly making sound as it rushed down the throat
ተንደበደበ	v+i	grew (for skin), hives, pimples
አንደበደበ	v+i	became inflammable, had irritation on the skin
ተንደፋደፈ	v+i	got tremor and pounding all over one's body
ተንገበገበ	v+i	became too greedy, aquisitive
ተንገፈጠጠ	v+i	became bulged out, overblown, puffed out, enlarged
ተንገፈገፈ	v+i	got weary, bored of something
ተንጐራደደ	v+i	moved up and down rapidly
ጐርደድ፡አለ	v+i	moved up and down
ተንጠራራ	v+i	extended one's arms upwards (as to get relaxed)
አንጠራራ	v+i	extended another person's arms upwards (as to get relaxed)
ተንጠፈጠ	v+i	seeped, oozed, trickled
ተንጣለለ	v+i	sprawled over, lie all over a place
ተንጣጣ	v+i	created a crushing echo, talked nineteen to the dozen, came out gasses from the anus without stop
ተንፈራገጠ	v+i	got spasm, fit, seizure
ተንፈራፈረ	v+i	got full seizure, spasm, tremor
ተንፈቀፈቀ	v+i	sobbed
ተንፏፏ	v+i	created a splashing sound
ተኛ	v+i	slumbered, went asleep
ትክል፡አለ	v+i	got driven into, pierced onto a surface
ተካከለ	v+i	cultivated the ground, came to be in a similar level
ተተከለ	v+i	got tilled, dug, got driven into, became established, stationed at a place
ተከላከለ	v+i	protected, safeguarded
ተከማቸ	v+i	got amassed, congregated, assembled
ተከሠተ	v+i	became visible, apparent, noticeable, evident
ተከነ	v+i	was overdone (usually for sauce), became irritated
ተከዘ	v+i	became absorbed, engrossed, pensive
ትክዝ፡አለ	v+i	got completely sad, dejected
ተተካ	v+i	got replaced, got paid back, compensated
ተካነ	v+i	pronounced as a servant of the church
ተከፋፈለ	v+i	factioned (among a group, party, etc.)
ተክለፈለፈ	v+i	butt in, stuck one's nose in, intervened in something
ተክበሰበሰ	v+i	acted haughtily
ተኮማተረ	v+i	became shrunk, crumpled
ኩምትርትር፡አለ	v+i	became rather shrunk, compact
ተኮረተመ	v+i	parked oneself in a curved position (as when one felt sad)
ኩርትም፡አለ	v+i	got oneself very twisted up
ኩርትምትም፡አለ	v+i	warped up, arched oneself
ኩርምት፡አለ	v+i	sat coiled up
ኩርምትምት፡አለ	v+i	got fully crooked
ተኮሳተረ	v+i	got oneself puckered brow, scowled
ተኮፈሰ	v+i	clothed in a classy manner
ተተኰሰ	v+i	got shot (a gun, ammunition), got ironed (clothes)
ተታኰሰ	v+i	got shot with one another
ተኩረፈረፈ	v+i	whirred,
ተተወ	v+i	quitted, was let go, was given up
ተወላመመ	v+i	turned, contorted
ወለም፡ዘለም፡አለ	v+i	got hem and haw, wavered, vacilated
ተወላከፈ	v+i	staggered, lurched, faltered
ተወላገደ	v+i	became crooked, deformed
ተወሐደ	v+i	got merged, integrated, fused
ተወራረደ	v+i	staked, gambled
ተወራጨ	v+i	got hurled, curved and slept
ተወሰወሰ	v+i	got seamed, tailored
ተወናፈለ	v+i	partook or involved in collective work (especially in tilling a land)
ተወጠረ	v+i	got taut (for instance, a tent), became condescending
ተወጣጠረ	v+i	got rather taut (for instance, a tent), became rather condescending
ተወጫመደ	v+i	was bedraggled, scruffy, creased, crumpled
ተዋዋሰ	v+i	took on loan form one another
ተዋበ	v+i	became handsome, attractive (for a place, thing)
ተዋከበ	v+i	caused to become hurried
ተዋጣ	v+i	was thrown in, donated
ተውለበለበ	v+i	signaled, had the flag in motion
ተውረገረገ	v+i	moved in swinging way
ተውዘገዘገ	v+i	went fast (with high-speed), whizzed
ተውተበተበ	v+i	got entwined, intertwined
ተዘረፈጠ	v+i	became loose-fitting, droopy (especially while sitting from fatigue), exhaustion
ተዘባነነ	v+i	got puffed up, conceited
ተዘናከተ	v+i	enjoyed life abundantly, became relieved
ተዘዋወረ	v+i	moved around, traveled around
ተዘገረረ	v+i	knocked down
ተዛመተ	v+i	widen chitchat, rumor, became contagious (for a epidemic)
ተዛመደ	v+i	became kindred, affiliated with blood
ተዛነቀ	v+i	was hard-pressed jointly, compressed firmly
ተዛነፈ	v+i	became not leveled, irregular, inappropriately positioned
ተዛና	v+i	came to be stress-free, comfortable
ተዝለፈለፈ	v+i	gotten passed out, lifeless, fragile
ተዝረበረበ	v+i	salivated, trickled
ተዝረከረከ	v+i	gotten cluttered, disorderly, became uneconomical
ተዝረጠረጠ	v+i	emitted gas from the anus without stop for sometime, became delayed
ተዥጎረገረ	v+i	marked with spots of black and white
ተደለደለ	v+i	paved smoothly, assigned, handed over work to be done
ተደላደለ	v+i	became well-set up, became seated at ease, had alike dividend
ተደናገረ	v+i	got confused, missing thoughts in conversation
ተዳረቀ	v+i	exhausted all attempts or instances (in argument or dialogue)
